cf01_seed_id,canonical_search_key,input_doi,input_citation,resolution_status,resolution_method,openalex_id,resolved_doi,resolved_title,resolved_year,match_score,match_margin,match_details_json,cited_by_count_metadata,referenced_work_count_metadata,resolution_error,citation_expansion_cutoff,outcome_opened
CF01S0051,SF05:16,10.1371/journal.pone.0133581,"Heer, K., Kalko, E.K.V., Albrecht, L., García-Villacorta, R., Staeps, F.C., Herre, E.A., Dick, C.W., 2015. Spatial scales of genetic structure in free-standing and strangler figs (Ficus, Moraceae) inhabiting neotropical forests. PLoS One 10, 1–18. https://doi.org/10.1371/journal.pone.0133581",resolved,openalex_doi_exact,https://openalex.org/W1658079363,10.1371/journal.pone.0133581,"Spatial Scales of Genetic Structure in Free-Standing and Strangler Figs (Ficus, Moraceae) Inhabiting Neotropical Forests",2015,100.000000,100.000000,"{""doi_exact"": true}",21,82,,2026-09-18,no
CF01S0052,SF05:17,10.1038/hdy.2012.1,"Jump, A.S., Rico, L., Coll, M., Peñuelas, J., 2012. Wide variation in spatial genetic structure between natural populations of the European beech (Fagus sylvatica) and its implications for SGS comparability. Heredity (Edinb). 108, 633–639. https://doi.org/10.1038/hdy.2012.1",resolved,openalex_doi_exact,https://openalex.org/W2066268835,10.1038/hdy.2012.1,Wide variation in spatial genetic structure between natural populations of the European beech (Fagus sylvatica) and its implications for SGS comparability,2012,100.000000,100.000000,"{""doi_exact"": true}",32,42,,2026-09-18,no
CF01S0053,SF05:19,10.3732/ajb.0800266,"Kyndt, T., Assogbadjo, A.E., Hardy, O.J., Kaka’Ï, R.G., Sinsin, B., Van Damme, P., Gheysen, G., 2009. Spatial genetic structuring of baobab (Adansonia digitata, Malvaceae) in the traditional agroforestry systems of west africa. Am. J. Bot. 96, 950–957. https://doi.org/10.3732/ajb.0800266",resolved,openalex_doi_exact,https://openalex.org/W2002820348,10.3732/ajb.0800266,"Spatial genetic structuring of baobab (Adansonia digitata, Malvaceae) in the traditional agroforestry systems of West Africa",2009,100.000000,100.000000,"{""doi_exact"": true}",57,53,,2026-09-18,no
CF01S0054,SF05:2,10.1038/hdy.2014.40,"Berens, D.G., Braun, C., Gonzalez-Martinez, S.C., Griebeler, E.M., Nathan, R., Böhning-Gaese, K., 2014. Fine-scale spatial genetic dynamics over the life cycle of the tropical tree Prunus africana. Heredity (Edinb). 113, 401–407. https://doi.org/10.1038/hdy.2014.40",resolved,openalex_doi_exact,https://openalex.org/W2005975481,10.1038/hdy.2014.40,Fine-scale spatial genetic dynamics over the life cycle of the tropical tree Prunus africana,2014,100.000000,100.000000,"{""doi_exact"": true}",21,46,,2026-09-18,no
CF01S0055,SF05:20,10.1007/s11295-015-0885-7,"Lemos, R.P.M., D’Oliveira, C.B., Stefenon, V.M., 2015. Genetic structure and internal gene flow in populations of Schinus molle (Anacardiaceae) in the Brazilian Pampa. Tree Genet. Genomes 11. https://doi.org/10.1007/s11295-015-0885-7",resolved,openalex_doi_exact,https://openalex.org/W2204673490,10.1007/s11295-015-0885-7,Genetic structure and internal gene flow in populations of Schinus molle (Anacardiaceae) in the Brazilian Pampa,2015,100.000000,100.000000,"{""doi_exact"": true}",16,50,,2026-09-18,no
CF01S0056,SF05:21,10.1007/s00606-014-1173-y,"Lind-Riehl, J., Gailing, O., 2015. Fine-scale spatial genetic structure of two red oak species, Quercus rubra and Quercus ellipsoidalis. Plant Syst. Evol. 301, 1601–1612. https://doi.org/10.1007/s00606-014-1173-y",resolved,openalex_doi_exact,https://openalex.org/W2045239074,10.1007/s00606-014-1173-y,"Fine-scale spatial genetic structure of two red oak species, Quercus rubra and Quercus ellipsoidalis",2014,100.000000,100.000000,"{""doi_exact"": true}",17,60,,2026-09-18,no
CF01S0057,SF05:22,10.1007/s10682-010-9396-z,"Mizuki, I., Ishida, K., Tani, N., Tsumura, Y., 2010. Fine-scale spatial structure of genets and sexes in the dioecious plant Dioscorea japonica, which disperses by both bulbils and seeds. Evol. Ecol. 24, 1399–1415. https://doi.org/10.1007/s10682-010-9396-z.",resolved,openalex_doi_exact,https://openalex.org/W1970610753,10.1007/s10682-010-9396-z,"Fine-scale spatial structure of genets and sexes in the dioecious plant Dioscorea japonica, which disperses by both bulbils and seeds",2010,100.000000,100.000000,"{""doi_exact"": true}",19,62,,2026-09-18,no
CF01S0058,SF05:23,10.1007/s10265-009-0276-y,"Nakagawa, M., 2010. Fine-scale genetic structure within plots of Polygala reinii (Polygalaceae) having an ant-dispersal seed. J. Plant Res. 123, 355–362. https://doi.org/10.1007/s10265-009-0276-y",resolved,openalex_doi_exact,https://openalex.org/W1996648708,10.1007/s10265-009-0276-y,Fine-scale genetic structure within plots of Polygala reinii (Polygalaceae) having an ant-dispersal seed,2009,100.000000,100.000000,"{""doi_exact"": true}",4,46,,2026-09-18,no
CF01S0059,SF05:24,10.1111/j.1365-294x.2004.02373.x,"Oddou-Muratorio, S., Demesure-Musch, B., Pélissier, R., Gouyon, P.H., 2004. Impacts of gene flow and logging history on the local genetic structure of a scattered tree species, Sorbus torminalis L. Crantz. Mol. Ecol. 13, 3689–3702. https://doi.org/10.1111/j.1365-294X.2004.02373.x",resolved,openalex_doi_exact,https://openalex.org/W1542581194,10.1111/j.1365-294x.2004.02373.x,"Impacts of gene flow and logging history on the local genetic structure of a scattered tree species,Sorbus torminalisL. Crantz",2004,100.000000,100.000000,"{""doi_exact"": true}",66,53,,2026-09-18,no
CF01S0060,SF05:25,10.1016/j.foreco.2010.03.001,"Oddou-Muratorio, S., Bontemps, A., Klein, E.K., Chybicki, I., Vendramin, G.G., Suyama, Y., 2010. Comparison of direct and indirect genetic methods for estimating seed and pollen dispersal in Fagus sylvatica and Fagus crenata. For. Ecol. Manage. 259, 2151–2159. https://doi.org/10.1016/j.foreco.2010.03.001",resolved,openalex_doi_exact,https://openalex.org/W2088266681,10.1016/j.foreco.2010.03.001,Comparison of direct and indirect genetic methods for estimating seed and pollen dispersal in Fagus sylvatica and Fagus crenata,2010,100.000000,100.000000,"{""doi_exact"": true}",73,57,,2026-09-18,no
CF01S0061,SF05:27,10.1007/s10592-013-0451-5,"Sant’Anna, C.S., Sebbenn, A.M., Klabunde, G.H.F., Bittencourt, R., Nodari, R.O., Mantovani, A., dos Reis, M.S., 2013. Realized pollen and seed dispersal within a continuous population of the dioecious coniferous Brazilian pine [Araucaria angustifolia (Bertol.) Kuntze]. Conserv. Genet. 14, 601–613. https://doi.org/10.1007/s10592-013-0451-5",resolved,openalex_doi_exact,https://openalex.org/W2058651270,10.1007/s10592-013-0451-5,Realized pollen and seed dispersal within a continuous population of the dioecious coniferous Brazilian pine [Araucaria angustifolia (Bertol.) Kuntze],2013,100.000000,100.000000,"{""doi_exact"": true}",39,56,,2026-09-18,no
CF01S0062,SF05:28,10.1016/j.gecco.2014.07.002,"Schroeder, J.W., Tran, H.T., Dick, C.W., 2014. Fine scale spatial genetic structure in Pouteria reticulata (Engl.) Eyma (Sapotaceae), a dioecious, vertebrate dispersed tropical rain forest tree species. Glob. Ecol. Conserv. 1, 43–49. https://doi.org/10.1016/j.gecco.2014.07.002",resolved,openalex_doi_exact,https://openalex.org/W1969388242,10.1016/j.gecco.2014.07.002,"Fine scale spatial genetic structure in Pouteria reticulata (Engl.) Eyma (Sapotaceae), a dioecious, vertebrate dispersed tropical rain forest tree species",2014,100.000000,100.000000,"{""doi_exact"": true}",21,55,,2026-09-18,no
CF01S0063,SF05:29,10.1038/sj.hdy.6801007,"Soto, A., Lorenzo, Z., Gil, L., 2007. Differences in fine-scale genetic structure and dispersal in Quercus ilex L. and Q. suber L.: Consequences for regeneration of mediterranean open woods. Heredity (Edinb). 99, 601–607. https://doi.org/10.1038/sj.hdy.6801007",resolved,openalex_doi_exact,https://openalex.org/W2002483538,10.1038/sj.hdy.6801007,Differences in fine-scale genetic structure and dispersal in Quercus ilex L. and Q. suber L.: consequences for regeneration of mediterranean open woods,2007,100.000000,100.000000,"{""doi_exact"": true}",69,51,,2026-09-18,no
CF01S0064,SF05:30,10.3732/ajb.1300460,"Theim, T.J., Shirk, R.Y., Givnish, T.J., 2014. Spatial genetic structure in four understory Psychotria species (Rubiaceae) and implications for tropical forest diversity. Am. J. Bot. 101, 1189–1199. https://doi.org/10.3732/ajb.1300460",resolved,openalex_doi_exact,https://openalex.org/W2033322335,10.3732/ajb.1300460,Spatial genetic structure in four understory Psychotria species (Rubiaceae) and implications for tropical forest diversity,2014,100.000000,100.000000,"{""doi_exact"": true}",29,106,,2026-09-18,no
CF01S0065,SF05:31,10.3732/ajb.1300460,"Theim, T.J., Shirk, R.Y., Givnish, T.J., 2014. Spatial genetic structure in four understory Psychotria species (Rubiaceae) and implications for tropical forest diversity. Am. J. Bot. 101, 1189–1199. https://doi.org/10.3732/ajb.1300460",resolved,openalex_doi_exact,https://openalex.org/W2033322335,10.3732/ajb.1300460,Spatial genetic structure in four understory Psychotria species (Rubiaceae) and implications for tropical forest diversity,2014,100.000000,100.000000,"{""doi_exact"": true}",29,106,,2026-09-18,no
CF01S0066,SF05:32,10.1111/j.1365-294x.2011.05293.x,"Wang, R., Compton, S.G., Chen, X.Y., 2011. Fragmentation can increase spatial genetic structure without decreasing pollen-mediated gene flow in a wind-pollinated tree. Mol. Ecol. 20, 4421–4432. https://doi.org/10.1111/j.1365-294X.2011.05293.x",resolved,openalex_doi_exact,https://openalex.org/W2129818408,10.1111/j.1365-294x.2011.05293.x,Fragmentation can increase spatial genetic structure without decreasing pollen-mediated gene flow in a wind-pollinated tree,2011,100.000000,100.000000,"{""doi_exact"": true}",99,79,,2026-09-18,no
CF01S0067,SF05:4,10.1111/j.1365-294x.2009.04365.x,"Bizoux, J.P., Daïnou, K., Bourland, N., Hardy, O.J., Heuertz, M., Mahy, G., Doucet, J.L., 2009. Spatial genetic structure in Milicia excelsa (Moraceae) indicates extensive gene dispersal in a low-density wind-pollinated tropical tree. Mol. Ecol. 18, 4398–4408. https://doi.org/10.1111/j.1365-294X.2009.04365.x",resolved,openalex_doi_exact,https://openalex.org/W2108083662,10.1111/j.1365-294x.2009.04365.x,Spatial genetic structure in Milicia excelsa (Moraceae) indicates extensive gene dispersal in a low‐density wind‐pollinated tropical tree,2009,100.000000,100.000000,"{""doi_exact"": true}",62,65,,2026-09-18,no
CF01S0068,SF05:42,,"Van Rossum, F., Triest, L., 2003. Spatial Genetic Structure and Reproductive Success in Fragmented and Continuous Populations of Primula vulgaris. Folia Geobot. 38, 239–254.",unresolved,crossref_bibliographic_to_openalex_doi,,,,,3.000000,3.000000,"{""author_match"": false, ""crossref_doi"": ""10.1007/bf02803196"", ""crossref_title"": ""Spatial genetic structure and reproductive success in fragmented and continuous populations ofPrimula vulgaris"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0069,SF05:44,10.1055/s-2006-924632,"Van Rossum, F., Triest, L., 2007. Fine-scale spatial genetic structure of the distylous Primula veris in fragmented habitats. Plant Biol. 9, 374–382. https://doi.org/10.1055/s-2006-924632",resolved,openalex_doi_exact,https://openalex.org/W2003598012,10.1055/s-2006-924632,Fine‐Scale Spatial Genetic Structure of the Distylous Primula veris in Fragmented Habitats,2007,100.000000,100.000000,"{""doi_exact"": true}",31,60,,2026-09-18,no
CF01S0070,SF05:46,10.1111/j.1365-294x.2007.03685.x,"Born, C., Hardy, O.J., Chevallier, M.H., Ossari, S., Attéké, C., Wickings, E.J., Hossaert-Mckey, M., 2008. Small-scale spatial genetic structure in the Central African rainforest tree species Aucoumea klaineana: A stepwise approach to infer the impact of limited gene dispersal, population history and habitat fragmentation. Mol. Ecol. 17, 2041–2050. https://doi.org/10.1111/j.1365-294X.2007.03685.x",resolved,openalex_doi_exact,https://openalex.org/W1867991976,10.1111/j.1365-294x.2007.03685.x,"Small‐scale spatial genetic structure in the Central African rainforest tree species Aucoumea klaineana: a stepwise approach to infer the impact of limited gene dispersal, population history and habitat fragmentation",2008,100.000000,100.000000,"{""doi_exact"": true}",140,45,,2026-09-18,no
CF01S0071,SF05:48,10.1515/sg-2016-0015,"Aizawa, M., Nakayama, C., Ohkubo, T., 2016. Comparison of fine-scale spatial genetic structure of two sympatric Rhododendron shrub species in forest habitat having different seed weights: A case study. Silvae Genet. 65, 39–45. https://doi.org/10.1515/sg-2016-0015",resolved,openalex_doi_exact,https://openalex.org/W2755309280,10.1515/sg-2016-0015,Comparison of fine-scale spatial genetic structure of two sympatricRhododendronshrub species in forest habitat having different seed weights: A case study,2016,100.000000,100.000000,"{""doi_exact"": true}",4,38,,2026-09-18,no
CF01S0072,SF05:49,10.1371/journal.pone.0049012,"Albaladejo, R.G., Guzmán, B., González-Martínez, S.C., Aparicio, A., 2012. Extensive pollen flow but few pollen donors and high reproductive variance in an extremely fragmented landscape. PLoS One 7, 1–9. https://doi.org/10.1371/journal.pone.0049012",resolved,openalex_doi_exact,https://openalex.org/W2030640779,10.1371/journal.pone.0049012,Extensive Pollen Flow but Few Pollen Donors and High Reproductive Variance in an Extremely Fragmented Landscape,2012,100.000000,100.000000,"{""doi_exact"": true}",29,45,,2026-09-18,no
CF01S0073,SF05:51,10.1016/j.bse.2017.02.005,"Araújo, M.R.G., Melo Júnior, A.F. de, Menezes, E.V., Brandão, M.M., Cota, L.G., Oliveira, D.A. de, Royo, V. de A., Vieira, F.A., 2017. Fine-scale spatial genetic structure and gene flow in Acrocomia aculeata (Arecaceae): Analysis in an overlapping generation. Biochem. Syst. Ecol. 71, 147–154. https://doi.org/10.1016/j.bse.2017.02.005",resolved,openalex_doi_exact,https://openalex.org/W2592351233,10.1016/j.bse.2017.02.005,Fine-scale spatial genetic structure and gene flow in Acrocomia aculeata (Arecaceae): Analysis in an overlapping generation,2017,100.000000,100.000000,"{""doi_exact"": true}",17,50,,2026-09-18,no
CF01S0074,SF05:52,10.1007/s10342-016-0948-9,"Bessega, C., Pometti, C.L., Ewens, M., Saidman, B.O., Vilardi, J.C., 2016. Fine-scale spatial genetic structure analysis in two Argentine populations of Prosopis alba (Mimosoideae) with different levels of ecological disturbance. Eur. J. For. Res. 135, 495–505. https://doi.org/10.1007/s10342-016-0948-9",resolved,openalex_doi_exact,https://openalex.org/W2460212676,10.1007/s10342-016-0948-9,Fine-scale spatial genetic structure analysis in two Argentine populations of Prosopis alba (Mimosoideae) with different levels of ecological disturbance,2016,100.000000,100.000000,"{""doi_exact"": true}",23,58,,2026-09-18,no
CF01S0075,SF05:54,10.1093/aob/mcw286,"Budde, K.B., González-Martínez, S.C., Navascués, M., Burgarella, C., Mosca, E., Lorenzo, Z., Zabal-Aguirre, M., Vendramin, G.G., Verdú, M., Pausas, J.G., Heuertz, M., 2017. Increased fire frequency promotes stronger spatial genetic structure and natural selection at regional and local scales in Pinus halepensis Mill. Ann. Bot. 119, 1061–1072. https://doi.org/10.1093/aob/mcw286",resolved,openalex_doi_exact,https://openalex.org/W2583385615,10.1093/aob/mcw286,Increased fire frequency promotes stronger spatial genetic structure and natural selection at regional and local scales in Pinus halepensis Mill,2017,100.000000,100.000000,"{""doi_exact"": true}",37,71,,2026-09-18,no
CF01S0076,SF05:56,10.1590/s1415-47572012005000066,"Buzatti, R.S. de O., Ribeiro, R.A., Filho, J.P. de L., Lovato, M.B., 2012. Fine-scale spatial genetic structure of Dalbergia nigra (Fabaceae), a threatened and endemic tree of the Brazilian Atlantic Forest. Genet. Mol. Biol. 35, 838–846. https://doi.org/10.1590/S1415-47572012005000066",resolved,openalex_doi_exact,https://openalex.org/W1982273044,10.1590/s1415-47572012005000066,"Fine-scale spatial genetic structure of Dalbergia nigra (Fabaceae), a threatened and endemic tree of the Brazilian Atlantic Forest",2012,100.000000,100.000000,"{""doi_exact"": true}",32,73,,2026-09-18,no
