candidate_openalex_id,doi,title,publication_date,publication_year,work_type,first_author,source_name,is_retracted_metadata,citation_directions,source_seed_ids,n_source_seeds,candidate_already_seed,cutoff_status,screening_status,outcome_opened
W13565610,10.1017/cbo9780511542138,Structural Equation Modeling,2003-01-23,2003,book,,Cambridge University Press eBooks,no,backward_reference,CF01S0288,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W136494753,10.1093/oso/9780195064292.003.0005,Correlations Between Species Traits and Allozyme Diversity: Implications for Conservation Biology,1991-11-14,1991,book-chapter,J. L. Hamrick,,no,backward_reference,CF01S0038;CF01S0118;CF01S0170;CF01S0179,4,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W138980469,,Post-zygotic reproductive isolation among populations of Iris atropurpurea: the effect of spatial distance among crosses and the role of inbreeding and outbreeding depression in determining niche width,2012-01-01,2012,book,Yuval Sapir,IIASA PURE (International Institute of Applied Systems Analysis),no,forward_citation,CF01S0020;CF01S0122;CF01S0179;CF01S0228;CF01S0274;CF01S0298,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W139278009,10.18174/27911,Ethiopian church forests : opportunities and challenges for restoration,2007-01-01,2007,dissertation,A. Wassie Eshete,,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W140420018,10.1016/b978-0-444-52512-3.00011-5,Market-Based Incentives for the Conservation of Ecosystem Services in Agricultural Landscapes: Examples from Coffee Cultivation in Latin America,2014-01-01,2014,reference-entry,Kimberly Williams‐Guillén,Elsevier eBooks,no,forward_citation,CF01S0211,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1408709264,10.1007/978-3-319-19932-0_16,Apomixis as a Facilitator of Range Expansion and Diversification in Plants,2015-01-01,2015,book-chapter,Diego Hojsgaard,,no,backward_reference,CF01S0146,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W140979288,10.1007/978-3-0348-8510-2_35,D: Fragmented plant populations and their lost interactions,1994-01-01,1994,book-chapter,James Olesen,Conservation Genetics,no,backward_reference;forward_citation,CF01S0149;CF01S0179;CF01S0187;CF01S0210;CF01S0227;CF01S0228;CF01S0229;CF01S0233;CF01S0237;CF01S0240;CF01S0298;CF01S0317;CF01S0333;CF01S0334;CF01S0340;CF01S0355,16,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1413183537,,"The endemic plant species Pietrosia levitomentosa, a real conservation challenge.",2009-01-01,2009,article,B. M. Negrea,Advances in Environmental Sciences,no,forward_citation,CF01S0207,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W142086598,,Dinámica de población en redes heterogéneas,2009-12-01,2009,dissertation,Trejo Soto,,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1422427824,,Ash Species in Europe: Biological Characteristics and Practical Guidelines for Sustainable Use,2005-01-01,2005,article,David Boshier,(2005),no,backward_reference,CF01S0234,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1423208139,,Measuring forest capital of India - its usefulness for forest regeneration.,2003-01-01,2003,article,S. S. Vepa,,no,forward_citation,CF01S0291,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W142595689,10.17528/cifor/000070,Testing Criteria and Indicators for assessing the sustainability of forest management: genetic criteria and indicators,1996-01-01,1996,book,Gene Namkoong,Center for International Forestry Research (CIFOR) eBooks,no,backward_reference,CF01S0163,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1431158338,,Non-stationary patterns of isolation-by-distance: inferring measures of genetic friction,2012-09-24,2012,preprint,Nicolas Duforet-Frebourg,arXiv (Cornell University),no,forward_citation,CF01S0050,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1434256007,10.1016/j.landurbplan.2015.08.006,"Measuring forest fragmentation using multitemporal forest cover maps: Forest loss and spatial pattern analysis in the Gran Chaco, central Argentina",2015-08-29,2015,article,María Laura Carranza,Landscape and Urban Planning,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W143724622,,,,,,,,,backward_reference,CF01S0067,1,no,metadata_unresolved,pending_bibliographic_metadata_recovery,no
W1438006088,,Are corridors effective? A genetic study of Texas Spiny Lizard populations in urban parks of San Antonio,2015-01-01,2015,article,Alyssa A. Fink,Digital Commons - Trinity University (Trinity University),no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1439349960,10.1016/j.actao.2015.07.005,Genetic consequences of seed dispersal to sleeping trees by white-bellied spider monkeys,2015-08-15,2015,article,Jordan Karubian,Acta Oecologica,no,backward_reference;forward_citation,CF01S0050;CF01S0360,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1440695857,,Geospatial Analysis of Southern Pine Biome and Pollen Distribution Patterns in Southeastern,2006-01-01,2006,article,I‐Kuai Hung,Index of Texas Archaeology Open Access Grey Literature from the Lone Star State,no,forward_citation,CF01S0043,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1440699382,10.1093/acprof:oso/9780199554232.003.0012,Conservation planning and priorities,2010-01-01,2010,book-chapter,Thomas M. Brooks,Oxford University Press eBooks,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1441130691,10.1079/9780851995250.0069,Mechanistic models for tree seed dispersal by wind in dense forests and open landscapes.,2002-01-01,2002,conference-paper,Ran Nathan,CABI Publishing eBooks,no,backward_reference,CF01S0330,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W144454032,10.1007/978-94-007-0186-1_6,"Drought Stress Effect on Crop Pollination, Seed Set, Yield and Quality",2010-12-02,2010,book-chapter,Ahmad M. Alqudah,,no,forward_citation,CF01S0355,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W145077578,,"Fire History Along an Elevational Gradient in the Siskiyou Mountains, Oregon",2009-03-04,2009,article,James K. Agee,Research Exchange (Washington State University),no,backward_reference,CF01S0218,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W145545786,10.31979/etd.wsuc-k76x,Vegetation change over time in naturally-regenerating Coast Redwood communities,2008-01-01,2008,dissertation,Kristin K Hageseth,,no,forward_citation,CF01S0217,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1457367134,10.1017/cbo9780511623448.020,Genetic and demographic influences on population persistence: gene flow and genetic rescue in Silene alba,2000-10-12,2000,book-chapter,Christopher M. Richards,Cambridge University Press eBooks,no,backward_reference,CF01S0139,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1458002324,10.1515/sg-2009-0034,Population Genetic Structure of Laurus nobilis L. Inferred From Transferred Nuclear Microsatellites,2009-12-01,2009,article,Hanen Marzouki,Silvae genetica/Silvae Genetica,no,forward_citation,CF01S0016,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1463487225,10.11606/t.59.2015.tde-20042015-222512,"Fenologia reprodutiva, polinização e voláteis florais do cambuci (Campomanesia phaea - Myrtaceae)",2015-03-06,2015,dissertation,Guaraci Duran Cordeiro,,no,forward_citation,CF01S0280,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1464188772,,Should I Stay or Should I Go? Reproductive and Dispersal Strategies of Site-specific Liverwort Species,2008-05-23,2008,article,Maria Pohjamo,,no,forward_citation,CF01S0227,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1467348892,10.3929/ethz-a-006014064,Assessing the connectivity of calcareous grassland plant communities,2009-01-01,2009,dissertation,Barbara Schlup,Repository for Publications and Research Data (ETH Zurich),no,forward_citation,CF01S0233,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1470418121,,"In Search of the Best Native Pollinators for Bitter Gourd (Momordica charantia L.) Pollination in Multan, Pakistan",2012-01-01,2012,article,Shafqat Saeed,Pakistan Journal of Zoology,no,forward_citation,CF01S0157,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1470796599,,Robustness of the spatial insurance effects of biodiversity to habitat loss,2015-01-01,2015,article,Patrick L. Thompson,Evolutionary ecology research,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W147082300,10.5751/es-00150-030202,Factors in Overcoming Barriers to Implementing Co-management in British Columbia Salmon Fisheries,1999-01-01,1999,article,Evelyn W. Pinkerton,Conservation Ecology,no,backward_reference,CF01S0103,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1472162543,,"Population structure, optimal outbreeding, and assortative mating in angiosperms.",1993-01-01,1993,article,Nickolas M. Waser,,no,backward_reference,CF01S0038;CF01S0179;CF01S0274,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1472956825,,Population status and genetic diversity of Nymphoides peltata in Japan.,2009-01-01,2009,article,Ryuji Uesugi,Hozen seitaigaku kenkyu/Hozen seitaigaku kenkyū,no,backward_reference,CF01S0041,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1480220515,10.1111/1755-0998.12035,Permanent Genetic Resources added to Molecular Ecology Resources Database 1 August 2012 – 30 September 2012,2012-11-26,2012,article,Adam Ahanchédé,Molecular Ecology Resources,no,backward_reference,CF01S0174,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1480448858,10.1111/j.1438-8677.2012.00667.x,Evaluating contemporary pollen dispersal in two common grassland species Ranunculus bulbosus L. (Ranunculaceae) and Trifolium montanum L. (Fabaceae) using an experimental approach,2012-09-28,2012,article,Philippe Matter,Plant Biology,no,backward_reference;forward_citation,CF01S0181;CF01S0228;CF01S0251,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1480460869,10.1111/j.1557-9263.2012.00372.x,Ecology and conservation of grassland birds in southeastern South America: a review,2012-08-24,2012,article,Adrián B. Azpiroz,Journal of Field Ornithology,no,backward_reference,CF01S0348,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1480654414,10.1111/brv.12076,Phylogeography and biogeography of the lower C entral A merican N eotropics: diversification between two continents and between two seas,2014-02-03,2014,review,Justin C. Bagley,Biological reviews/Biological reviews of the Cambridge Philosophical Society,no,forward_citation,CF01S0022,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1480775668,,Climate change and rare species in Britain,1994-01-01,1994,article,G. W. Elmes,OpenGrey (Institut de l'Information Scientifique et Technique),no,backward_reference,CF01S0216,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1480957121,10.1071/bi9610248,Serum ?-Globulin Polymorphism in Mice,1961-06-01,1961,article,GC Ashton,Australian Journal of Biological Sciences,no,backward_reference,CF01S0236,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481049842,10.5751/es-00265-050103,Habitat Fragmentation and Native Bees: a Premature Verdict?,2001-01-01,2001,article,James H. Cane,Conservation Ecology,no,backward_reference,CF01S0147;CF01S0168;CF01S0169;CF01S0195;CF01S0231;CF01S0286;CF01S0331;CF01S0345;CF01S0346,9,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481076825,10.1023/a:1024077315820,High population differentiation and extensive clonality in a rare mallee eucalypt: Eucalyptus curtisii Conservation genetics of a rare mallee eucalypt,2003-05-01,2003,article,Steve Smith,Conservation Genetics,no,forward_citation,CF01S0163,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481487353,,Buzz pollination in angiosperms.,1983-01-01,1983,article,Stephen L. Buchmann,Digital Commons - USU (Utah State University),no,backward_reference,CF01S0211,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481495076,10.1111/j.1438-8677.2009.00199.x,Long-term variation in seed mass and seed production in populations of Paris quadrifolia,2009-03-31,2009,article,I. KosiÅski,Plant Biology,no,forward_citation,CF01S0205;CF01S0207;CF01S0317,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481546449,10.5860/choice.39-3954,Conservation biology: research priorities for the next decade,2002-03-01,2002,book-review,,Choice Reviews Online,no,backward_reference,CF01S0345,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481804032,10.11606/d.11.2004.tde-14012005-084110,Estrutura genética em populações de bracatinga (Mimosa scabrella Benth. ) por marcador isoenzimático e caracteres quantitativos.,2004-12-03,2004,dissertation,Graciela da Rocha Sobierajski,,no,forward_citation,CF01S0236;CF01S0256,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1481833204,10.5860/choice.37-0313,Orchids of south-west Australia,1999-09-01,1999,book-review,,Choice Reviews Online,no,backward_reference,CF01S0297,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1482076492,10.1111/j.1442-1984.2010.00300.x,Breakdown of distyly and pin‐monomorphism in Psychotria carthagenensis Jacq. (Rubiaceae),2010-12-09,2010,article,Hélder Consolaro,Plant Species Biology,no,forward_citation,CF01S0286,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1482479804,10.1017/cbo9780511525445.011,Competition between grasses and woody plants,1998-03-28,1998,book-chapter,Scott D. Wilson,Cambridge University Press eBooks,no,backward_reference,CF01S0243,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1482554346,10.1007/978-1-4615-6051-7_9,Challenges in Insect Conservation: Managing Fluctuating Populations In Disturbed Habitats,1998-01-01,1998,book-chapter,Cheryl B. Schultz,Conservation Biology,no,forward_citation,CF01S0210,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1482749053,10.2136/sssabookser5.3.c40,Cation Exchange Capacity and Exchange Coefficients,1996-01-01,1996,other,M. E. Sumner,Soil Science Society of America book series,no,backward_reference,CF01S0191,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1482758364,10.1111/j.1438-8677.2011.00510.x,Neither protogynous nor obligatory out‐crossed: pollination biology and breeding system of the European Red ListFritillaria meleagrisL. (Liliaceae),2011-09-02,2011,article,Marcin Zych,Plant Biology,no,forward_citation,CF01S0209;CF01S0229;CF01S0331,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W1483026836,10.1186/s12862-015-0391-4,"Biogeography and evolution of a widespread Central American lizard species complex: Norops humilis, (Squamata: Dactyloidae)",2015-07-18,2015,article,John Gilbert Phillips,BMC Evolutionary Biology,no,forward_citation,CF01S0022,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
