Paper,ID,species,family,life.fo.cat,life.form,life.cycle,foliage,rep.sys,mating.sys,S.I.,outcross.rate,out.rate.unit,selfing.rate,t.pol,pol.clas,pol.v,t.disp,d.clas,d.vec,country,biome,clim.reg,meta,cohort.mean,pop.name,cohort.grp,cohort,Pob.desc,density,dsensity.unit,sampling.type,N,marker,no.markers,FSGS.significance,F(1),bF,Sp,Sp (SE),f o F,FST,FIS ,Ho,He,AR,Kinship.coefficient,Kinship.coefficient (citation),time.w/o.dist,time.from.dist,disturbance,dist.desc,dist.clas,dist.code,logging,experimental.fragmentation,opening.clearings,agriculture,farming,urbanization,mining,construction,roads,fire,silviculture,agrofoestry,plantations,fertilizers/pesticides,conserved,year,first.author,citation,reference,Sp,F1,B,correlogram,data
66,90,Sinocalucanthus chinensis,Calycanthaceae,tree/shrub,shrub,Perennial,Deciduous,NA,mixed,SC,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,China,Evergreen deciduous forest,Tropical,N,Y,P2.prom,defined mixed,defined mixed,"Daming mountain, Age II,III",7.7999999999999996E-3,ind/m2,exhaustive/area,161,ISSR,13,Y,5.9999999999999995E-4,1E-4,1E-4,NA,NA,NA,NA,NA,NA,NA,Aurocorrelation coefficient,Smouse & Peakall 1999,uns,uns,log+open,"habitat destruction, extraction",FM,P66-Sp1-FM,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012,Jin,Jin et al. 2012,"Jin, Z., Li, J., Liu, L., 2012. Fine-scale spatial genetic structure within age classes of the two fragmented populations of Sinocalycanthus chinensis Cheng et S.Y. Chang, an endangered plant species endemic to China. Biochem. Syst. Ecol. 43, 117–124. https://doi.org/10.1016/j.bse.2012.02.023.",Y,Y,Y,Y,N
67,91,Trillium camschatcense,Melanthiaceae,herb,herb,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,T-s,An,Japan,Temperate deciduous forest,Temperate,N,N,P1,adult,adult,Hiroo,NA,NA,quadrant/exhaustive,151,Allozymes,7,Y,5.1200000000000002E-2,0,5.3E-3,NA,NA,NA,7.0000000000000007E-2,0.15,0.16600000000000001,1.87,Kinship coefficient,Loiselle et al 1995,uns,uns,und,w/o recently disturbance,U,P67-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2007,Yamagishi,Yamagishi et al. 2007,"Yamagishi, H., Tomimatsu, H., Ohara, M., 2007. Fine-scale spatial genetic structure within continuous and fragmented populations of Trillium camschatcense. J. Hered. 98, 367–372. https://doi.org/10.1093/jhered/esm040",Y,Y,Y,Y,N
67,91,Trillium camschatcense,Melanthiaceae,herb,herb,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,T-s,An,Japan,Temperate deciduous forest,Temperate,N,N,P3,adult,adult,Kiyokawa,NA,NA,quadrant/exhaustive,154,Allozymes,7,Y,4.2599999999999999E-2,-0.01,1.6500000000000001E-2,NA,NA,NA,0.18,0.04,8.7999999999999995E-2,1.62,Kinship coefficient,Loiselle et al 1995,uns,uns,agr,agriculture,FM,P67-Sp1-FM,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2007,Yamagishi,Yamagishi et al. 2007,"Yamagishi, H., Tomimatsu, H., Ohara, M., 2007. Fine-scale spatial genetic structure within continuous and fragmented populations of Trillium camschatcense. J. Hered. 98, 367–372. https://doi.org/10.1093/jhered/esm040",Y,Y,Y,Y,N
68,92,Sinojackia rehderiana,Styracaceae,tree/shrub,tree,Perennial,Evergreen,Hermaphrodite,m.out,SC,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,China,Evergreen forest,Subtropical,N,Y,P1.prom,defined mixed,defined mixed,NA,NA,NA,intensive in transect,322,microsatellites,8,Y,5.8099999999999999E-2,-1.72E-2,1.8249999999999999E-2,NA,NA,NA,-1.5E-3,0.78,0.78749999999999998,NA,Kinship coefficient,Loiselle et al 1995,uns,uns,agr,agriculture,FM,P68-Sp1-FM,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2011,Yao,Yao et al. 2011,"Yao, X., Zhang, J., Ye, Q., Huang, H., 2011. Fine-scale spatial genetic structure and gene flow in a small, fragmented population of Sinojackia rehderiana (Styracaceae), an endangered tree species endemic to China. Plant Biol. 13, 401–410. https://doi.org/10.1111/j.1438-8677.2010.00361.x",Y,Y,Y,Y,N
69,93,Hemerocallis thunbergii,Liliaceae,herb,herb,Perennial,Evergreen,NA,mixed,SC,NA,NA,0.54500000000000004,Biotic,Bs,In,Abiotic,Ab-s,Gr,Korea,Grassland transition to shrubland or forest,Temperate,Y,N,P1,defined mixed,all,HAN1,NA,NA,intensive,87,Allozymes,7,Y,1.6E-2,NA,2.5999999999999999E-2,NA,NA,NA,0.4,0.17699999999999999,0.29499999999999998,2.9,Kinship coefficient,Loiselle et al 1995,NA,uns,log,logging,FL,P69-Sp1-FL,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2007,Chung,Chung et a. 2007,"Chung, M.Y., Nason, J.D., Chung, M.G., 2007. Effects of population succession on demographic and genetic processes: Predictions and tests in the daylily Hemerocallis thunbergii (Liliaceae). Mol. Ecol. 16, 2816–2829. https://doi.org/10.1111/j.1365-294X.2007.03361.x",Y,Y,N,Y,N
70,94,Fagus sylvatica,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,SC,NA,NA,1.7000000000000001E-2,Abiotic,Ab,Wi,Abiotic,Ab-s,Gr,Poland,Coniferous forest,Temperate,N,N,P1,adult,adult,Bobolice,NA,NA,intensive,241,microsatellites,8,Y,2.8000000000000001E-2,NA,7.1999999999999998E-3,NA,NA,NA,3.7999999999999999E-2,6.9599999999999995E-2,NA,NA,Kinship coefficient,NA,< 40 y,< 40 y,und,w/o recent disturbance,U,P70-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2010,Chybicki,"Chybicki, et al. 2009","Chybicki, I.J., Trojankiewicz, M., Oleksa, A., Dzialuk, A., Burczyk, J., 2009. Isolation-by-distance within naturally established populations of European beech (Fagus sylvatica). Botany 87, 791–798. https://doi.org/10.1139/B09-049.",Y,Y,N,Y,N
70,94,Fagus sylvatica,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,SC,NA,NA,4.0000000000000001E-3,Abiotic,Ab,Wi,Abiotic,Ab-s,Gr,Poland,Coniferous forest,Temperate,N,N,P2,adult,adult,Lutowko,NA,NA,intensive,276,microsatellites,8,Y,2.4E-2,NA,6.7000000000000002E-3,NA,NA,NA,2.1999999999999999E-2,0.72899999999999998,NA,NA,Kinship coefficient,NA,NA,uns,agr+silv,silviculture surrounded by agriculture matrix,FM,P70-Sp1-FM,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,2010,Chybicki,"Chybicki, et al. 2010","Chybicki, I.J., Trojankiewicz, M., Oleksa, A., Dzialuk, A., Burczyk, J., 2009. Isolation-by-distance within naturally established populations of European beech (Fagus sylvatica). Botany 87, 791–798. https://doi.org/10.1139/B09-049.",Y,Y,N,Y,N
71,95,Heliconia acuminata,Heliconiaceae,herb,herb,Perennial,Evergreen,Monoecious,m.out,SI.func,NA,NA,NA,Biotic,Bmx,Bi,Biotic,Mix-l,Bi,Brazil,Tropical forest,Tropical,N,N,P1,adult,adult,NA,NA,NA,intensive,285,microsatellites,10,Y,NA,NA,4.1000000000000003E-3,NA,NA,NA,2.5000000000000001E-2,NA,0.621,NA,Kinship coefficient,Loiselle et al 1995,uns,NA,und,w/o recent disturbance,U,P71-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2013,Cortes ,Cortes et al. 2013,"Côrtes, M.C., Uriarte, M., Lemes, M.R., Gribel, R., John Kress, W., Smouse, P.E., Bruna, E.M., 2013. Low plant density enhances gene dispersal in the Amazonian understory herb Heliconia acuminata. Mol. Ecol. 22, 5716–5729. https://doi.org/10.1111/mec.12495",Y,N,N,Y,Y
71,95,Heliconia acuminata,Heliconiaceae,herb,herb,Perennial,Evergreen,Monoecious,m.out,SI.func,NA,NA,NA,Biotic,Bmx,Bi,Biotic,Mix-l,Bi,Brazil,Tropical forest,Tropical,N,N,P5,adult,adult,NA,NA,NA,intensive,60,microsatellites,10,Y,NA,NA,1.2500000000000001E-2,NA,NA,NA,6.2E-2,NA,0.70099999999999996,NA,Kinship coefficient,Loiselle et al 1995,uns,< 40 y,exp.frag,experimental fragmentation,FL,P71-Sp1-FL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,Cortes ,Cortes et al. 2013,"Côrtes, M.C., Uriarte, M., Lemes, M.R., Gribel, R., John Kress, W., Smouse, P.E., Bruna, E.M., 2013. Low plant density enhances gene dispersal in the Amazonian understory herb Heliconia acuminata. Mol. Ecol. 22, 5716–5729. https://doi.org/10.1111/mec.12495",Y,N,N,Y,Y
73,97,Prunus serotina,Rosaceae,tree/shrub,tree,Perennial,Deciduous,NA,m.out,SI,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Bi,Poland,Temperate forest,Temperate,Y,N,P2,adult,adult,colonizacion,0.68,,transects in star,180,microsatellites,8,Y,1.43E-2,-6.7200000000000003E-3,6.7999999999999996E-3,NA,NA,NA,1.9E-2,0.68100000000000005,0.69099999999999995,10.625,Kinship coefficient,Loiselle et al 1995,>60 y,since 1960,silv,silviculture,D,P73-Sp1-D,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,2018,Dering,Dering et al. 2018,"Dering, M., Sękiewicz, K., Iszkuło, G., Chojnacka, A., Tomaszewski, D., Pers-Kamczyc, E., Karolewski, P., 2018. Spatial genetic structure and clonal structure of Prunus serotina during invasive spread. Silva Fenn. 52, 1–21. https://doi.org/10.14214/sf.9987",Y,Y,Y,Y,N
73,97,Prunus serotina,Rosaceae,tree/shrub,tree,Perennial,Deciduous,NA,m.out,SI,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Bi,Poland,Temperate forest,Temperate,Y,N,P3,adult,adult,established population,1.82,,transects in star,446,microsatellites,8,Y,1.1900000000000001E-2,-5.4200000000000003E-3,5.4000000000000003E-3,NA,NA,NA,1.2999999999999999E-2,0.65,0.65700000000000003,10,Kinship coefficient,Loiselle et al 1995,>60 y,since 1960,silv,silviculture,D,P73-Sp1-D,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,2018,Dering,Dering et al. 2018,"Dering, M., Sękiewicz, K., Iszkuło, G., Chojnacka, A., Tomaszewski, D., Pers-Kamczyc, E., Karolewski, P., 2018. Spatial genetic structure and clonal structure of Prunus serotina during invasive spread. Silva Fenn. 52, 1–21. https://doi.org/10.14214/sf.9987",Y,Y,Y,Y,N
73,97,Prunus serotina,Rosaceae,tree/shrub,tree,Perennial,Deciduous,NA,m.out,SI,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Bi,Poland,Temperate forest,Temperate,Y,N,P4,adult,adult,established population,0.84,,transects in star,205,microsatellites,8,Y,2.3199999999999998E-2,-6.4799999999999996E-3,6.6E-3,NA,NA,NA,0.108,0.60599999999999998,0.67400000000000004,11.12,Kinship coefficient,Loiselle et al 1995,>60 y,since 1960,silv,silviculture,D,P73-Sp1-D,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,2018,Dering,Dering et al. 2018,"Dering, M., Sękiewicz, K., Iszkuło, G., Chojnacka, A., Tomaszewski, D., Pers-Kamczyc, E., Karolewski, P., 2018. Spatial genetic structure and clonal structure of Prunus serotina during invasive spread. Silva Fenn. 52, 1–21. https://doi.org/10.14214/sf.9987",Y,Y,Y,Y,N
73,97,Prunus serotina,Rosaceae,tree/shrub,tree,Perennial,Deciduous,NA,m.out,SI,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Bi,Poland,Temperate forest,Temperate,N,N,P1,adult,adult,colonization,0.18,,transects in star,109,microsatellites,8,Y,3.4599999999999999E-2,-1.4019999999999999E-2,1.4500000000000001E-2,NA,NA,NA,0.13700000000000001,0.61899999999999999,0.69299999999999995,9.125,Kinship coefficient,Loiselle et al 1995,>60 y,since 1960,agr+log+silv,"agriculture, deforestation, silviculture",FM,P73-Sp1-FM,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,2018,Dering,Dering et al. 2018,"Dering, M., Sękiewicz, K., Iszkuło, G., Chojnacka, A., Tomaszewski, D., Pers-Kamczyc, E., Karolewski, P., 2018. Spatial genetic structure and clonal structure of Prunus serotina during invasive spread. Silva Fenn. 52, 1–21. https://doi.org/10.14214/sf.9987",Y,Y,Y,Y,N
74,98,Vanilla humblotii,Orchidaceae,herb,herb,Perennial,Evergreen,Hermaphrodite,m.out,SC,NA,NA,6.7000000000000004E-2,Biotic,Bs,In,Abiotic,Ab-l,Wi,Comoros archipelago,Mesophyllous forest,Tropical,N,N,P1.a,adult,adult,genet,NA,NA,transect,42,microsatellites,11,Y,1.2E-2,-1.9E-3,0.02,NA,NA,NA,8.5999999999999993E-2,0.41099999999999998,0.45,NA,Kinship coefficient,Loiselle et al 1995,NA,NA,log,logging,FL,P74-Sp1-FL,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2016,Gigant,Gigant et al. 2016,"Gigant, R.L., De Bruyn, A., M’sa, T., Viscardi, G., Gigord, L., Gauvin-Bialecki, A., Pailler, T., Humeau, L., Grisoni, M., Besse, P., 2016. Combining pollination ecology and fine-scale spatial genetic structure analysis to unravel the reproductive strategy of an insular threatened orchid. South African J. Bot. 105, 25–35. https://doi.org/10.1016/j.sajb.2016.02.205",Y,Y,Y,Y,N
75,99,Syagrus romanzoffiana,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,0,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Atlantic forest,Tropical,Y,N,P5,non-adult,seedling,58600,NA,NA,quadrant/exhaustive,52,microsatellites,9,Y,7.8E-2,-8.9999999999999993E-3,8.9999999999999993E-3,NA,NA,NA,5.2999999999999999E-2,NA,0.54,5.61,Kinship coefficient,Loiselle et al 1995,uns,NA,und,w/o recent disturbance,U,P75-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2017,Giombini,Giombini et al. 2017,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",Y,Y,Y,Y,Y
75,99,Syagrus romanzoffiana,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,0,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Atlantic forest,Tropical,Y,N,P6,non-adult,seedling,58600,NA,NA,quadrant/exhaustive,52,microsatellites,9,Y,2.5000000000000001E-2,-8.0000000000000002E-3,8.0000000000000002E-3,NA,NA,NA,5.5E-2,NA,0.55000000000000004,6.36,Kinship coefficient,Loiselle et al 1995,uns,NA,und,w/o recent disturbance,U,P75-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2017,Giombini,Giombini et al. 2017,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",Y,Y,Y,Y,Y
75,99,Syagrus romanzoffiana,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,0,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Atlantic forest,Tropical,Y,N,P7,non-adult,seedling,58600,NA,NA,quadrant/exhaustive,51,microsatellites,9,Y,-2.4E-2,-2.4E-2,2.5999999999999999E-2,NA,NA,NA,0.04,NA,0.52,5.61,Kinship coefficient,Loiselle et al 1995,uns,NA,und,w/o recent disturbance,U,P75-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2017,Giombini,Giombini et al. 2017,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",Y,Y,Y,Y,Y
75,99,Syagrus romanzoffiana,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,0.01,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Atlantic forest,Tropical,Y,N,P1,non-adult,seedling,90 ha ,NA,NA,quadrant/exhaustive,52,microsatellites,9,Y,0.126,-2.7E-2,3.1E-2,NA,NA,NA,8.0000000000000002E-3,NA,0.53,5.38,Kinship coefficient,Loiselle et al 1995,NA,< 40 y,open+urb,open areas by human settlements,FH,P75-Sp1-FH,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,2017,Giombini,Giombini et al. 2017,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",Y,Y,Y,Y,Y
75,99,Syagrus romanzoffiana,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,0.01,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Atlantic forest,Tropical,Y,N,P2,non-adult,seedling,150,NA,NA,quadrant/exhaustive,52,microsatellites,9,Y,7.0000000000000007E-2,-8.0000000000000002E-3,8.0000000000000002E-3,NA,NA,NA,6.0000000000000001E-3,NA,0.56000000000000005,5.42,Kinship coefficient,Loiselle et al 1995,NA,< 40 y,open+urb,open areas by human settlements,FH,P75-Sp1-FH,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,2017,Giombini,Giombini et al. 2017,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",Y,Y,Y,Y,Y
75,99,Syagrus romanzoffiana,Arecaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,0.01,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Atlantic forest,Tropical,Y,N,P3,non-adult,seedling,25,NA,NA,quadrant/exhaustive,52,microsatellites,9,Y,0.10199999999999999,-2.9000000000000001E-2,3.2000000000000001E-2,NA,NA,NA,-8.0000000000000002E-3,NA,0.53,5.7,Kinship coefficient,Loiselle et al 1995,NA,< 40 y,open+urb,open areas by human settlements,FH,P75-Sp1-FH,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,2017,Giombini,Giombini et al. 2017,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",Y,Y,Y,Y,Y
76,100,Dysoxylum malabaricum,Meliaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,NA,NA,NA,4.0000000000000001E-3,Biotic,Bs,In,Biotic,Mix-l,Bi,India,Tropical rainforest,Tropical,N,N,P1,adult,adult,NA,1.72,,intensive,235,microsatellites,11,Y,0.14000000000000001,-1.0699999999999999E-2,1.0699999999999999E-2,NA,NA,NA,NA,0.628,0.66600000000000004,NA,Kinship coefficient,NA,NA,>100 y,def,plantation,D,P76-Sp1-D,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,2012,Ismail,Ismail et al. 2012,"Ismail, S.A., Ghazoul, J., Ravikanth, G., Uma Shaanker, R., Kushalappa, C.G., Kettle, C.J., 2012. Does long-distance pollen dispersal preclude inbreeding in tropical trees? Fragmentation genetics of Dysoxylum malabaricum in an agro-forest landscape. Mol. Ecol. 21, 5484–5496. https://doi.org/10.1111/mec.12054",Y,Y,Y,Y,Y
77,101,Thuja occidentalis,Cupressaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,mixed,NA,NA,NA,0.54,Abiotic,Ab,Wi,Abiotic,Ab-l,Wi,Canada,Coniferous forest,Temperate,Y,N,P1,non-defined mixed,non-defined mixed,NA,46.72,tree/ha,intensive,100,microsatellites,6,Y,4.7E-2,-1.7000000000000001E-2,1.7999999999999999E-2,NA,7.0000000000000001E-3,NA,NA,0.64,0.66200000000000003,10.08,Kinship coefficient,NA,uns,NA,und,undisturbed,U,P77-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2012,Pandey,Pandey & Rajora 2012,"Pandey, M., Rajora, O.P., 2012. Higher fine-scale genetic structure in peripheral than in core populations of a long-lived and mixed-mating conifer - Eastern white cedar (Thuja occidentalis L.). BMC Evol. Biol. 12. https://doi.org/10.1186/1471-2148-12-48",Y,Y,Y,Y,N
77,101,Thuja occidentalis,Cupressaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,mixed,NA,NA,NA,0.54,Abiotic,Ab,Wi,Abiotic,Ab-l,Wi,Canada,Coniferous forest,Temperate,Y,N,P2,non-defined mixed,non-defined mixed,NA,58.82,tree/ha,intensive,100,microsatellites,6,Y,1.4999999999999999E-2,-8.9999999999999993E-3,8.9999999999999993E-3,NA,-2.5000000000000001E-2,NA,NA,0.64,0.64,16.68,Kinship coefficient,NA,uns,NA,und,undisturbed,U,P77-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2012,Pandey,Pandey & Rajora 2012,"Pandey, M., Rajora, O.P., 2012. Higher fine-scale genetic structure in peripheral than in core populations of a long-lived and mixed-mating conifer - Eastern white cedar (Thuja occidentalis L.). BMC Evol. Biol. 12. https://doi.org/10.1186/1471-2148-12-48",Y,Y,Y,Y,N
77,101,Thuja occidentalis,Cupressaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,mixed,NA,NA,NA,0.54,Abiotic,Ab,Wi,Abiotic,Ab-l,Wi,Canada,Coniferous forest,Temperate,Y,N,P3,non-defined mixed,non-defined mixed,NA,18.2,tree/ha,intensive,100,microsatellites,6,Y,4.4999999999999998E-2,-1.5E-3,1.6E-2,NA,0.05,NA,NA,0.56999999999999995,0.56999999999999995,8.42,Kinship coefficient,NA,NA,long time,agr+silv,agriculture and silviculture,FM,P77-Sp1-FM,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,2012,Pandey,Pandey & Rajora 2012,"Pandey, M., Rajora, O.P., 2012. Higher fine-scale genetic structure in peripheral than in core populations of a long-lived and mixed-mating conifer - Eastern white cedar (Thuja occidentalis L.). BMC Evol. Biol. 12. https://doi.org/10.1186/1471-2148-12-48",Y,Y,Y,Y,N
77,101,Thuja occidentalis,Cupressaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,mixed,NA,NA,NA,0.54,Abiotic,Ab,Wi,Abiotic,Ab-l,Wi,Canada,Coniferous forest,Temperate,Y,N,P4,non-defined mixed,non-defined mixed,NA,24,tree/ha,intensive,94,microsatellites,6,Y,7.0000000000000007E-2,-2.8999999999999998E-3,3.1E-2,NA,4.3999999999999997E-2,NA,NA,0.505,0.505,7.66,Kinship coefficient,NA,NA,long time,agr+silv,agriculture and silviculture,FM,P77-Sp1-FM,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,2012,Pandey,Pandey & Rajora 2012,"Pandey, M., Rajora, O.P., 2012. Higher fine-scale genetic structure in peripheral than in core populations of a long-lived and mixed-mating conifer - Eastern white cedar (Thuja occidentalis L.). BMC Evol. Biol. 12. https://doi.org/10.1186/1471-2148-12-48",Y,Y,Y,Y,N
79,103,Acacia aroma,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Dry forest,Tropical,Y,N,P1,adult,adult,LA,NA,NA,intensive,50,AFLP,4,Y,0.04,-0.01,0.02,NA,NA,NA,NA,NA,0.21,NA,Kinship coefficient,NA,NA,>100 y,log+farm+agr,almost totally deforested and highly disturbed,FH,P79-Sp1-FH,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,2018,Pometti,Pometti et al. 2018,"Pometti, C., Bessega, C., Cialdella, A., Ewens, M., Saidman, B., Vilardi, J., 2018. Spatial genetic structure within populations and management implications of the South American species Acacia aroma (Fabaceae). PLoS One 13, 1–14. https://doi.org/10.1371/journal.pone.0192107",Y,Y,Y,Y,N
79,103,Acacia aroma,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Dry forest,Tropical,Y,N,P3,adult,adult,RO,NA,NA,intensive,22,AFLP,4,Y,0.05,-0.05,0.05,NA,NA,NA,NA,NA,0.21,NA,Kinship coefficient,NA,NA,>100 y,agr+farm+roads,"agriculture, farming, roads",FH,P79-Sp1-FH,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2018,Pometti,Pometti et al. 2018,"Pometti, C., Bessega, C., Cialdella, A., Ewens, M., Saidman, B., Vilardi, J., 2018. Spatial genetic structure within populations and management implications of the South American species Acacia aroma (Fabaceae). PLoS One 13, 1–14. https://doi.org/10.1371/journal.pone.0192107",Y,Y,Y,Y,N
79,103,Acacia aroma,Fabaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,Un,Argentina,Dry forest,Tropical,Y,N,P6,adult,adult,QU,NA,NA,intensive,50,AFLP,4,Y,0.15,-0.06,7.0000000000000007E-2,NA,NA,NA,NA,NA,0.23,NA,Kinship coefficient,NA,NA,>100 y,agr+farm,"agriculture, farming",FH,P79-Sp1-FH,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,2018,Pometti,Pometti et al. 2018,"Pometti, C., Bessega, C., Cialdella, A., Ewens, M., Saidman, B., Vilardi, J., 2018. Spatial genetic structure within populations and management implications of the South American species Acacia aroma (Fabaceae). PLoS One 13, 1–14. https://doi.org/10.1371/journal.pone.0192107",Y,Y,Y,Y,N
80,104,Prunus avium,Rosaceae,tree/shrub,tree,Perennial,Evergreen,NA,m.out,NA,NA,NA,NA,Biotic,Bs,In,Biotic,Mix-l,"Bi, MMa",Inglaterra,Temperate forest,Temperate,Y,N,P1,adult,adult,NA,NA,NA,intensive,314,microsatellites,13,Y,6.0999999999999999E-2,-2.8000000000000001E-2,0.03,NA,NA,NA,NA,0.71599999999999997,0.67900000000000005,7.42,Kinship coefficient,Loiselle et al 1995,uns,NA,und,under management for conservation,U,P80-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2007,Vaughan,Vaughan et al. 2007,"Vaughan, S.P., Cottrell, J.E., Moodley, D.J., Connolly, T., Russell, K., 2007. Distribution and fine-scale spatial-genetic structure in British wild cherry (Prunus avium L.). Heredity (Edinb). 98, 274–283. https://doi.org/10.1038/sj.hdy.6800935",Y,Y,Y,Y,N
